country,year,case_count,source,case_rate
Mississippi,2000,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm4953a1.htm,0.0
Mississippi,2001,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5053a1.htm,0.0
Mississippi,2002,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5153a1.htm,0.0
Mississippi,2003,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5254a1.htm,0.0
Mississippi,2004,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5353a1.htm,0.0
Mississippi,2005,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5453a1.htm,0.0
Mississippi,2006,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5553a1.htm,0.0
Mississippi,2007,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5653a1.htm,0.0
Mississippi,2008,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5754a1.htm,0.0
Mississippi,2009,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5853a1.htm,0.0
Mississippi,2010,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5953a1.htm,0.0
Mississippi,2011,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm6053a1.htm,0.0
Mississippi,2012,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm6153a1.htm,0.0
Mississippi,2013,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm6253a1.htm,0.0
Mississippi,2014,0,https://www.cdc.gov/mmwr/volumes/63/wr/mm6354a1.htm?s_cid=mm6354a1_w,0.0
Mississippi,2015,0,https://www.cdc.gov/mmwr/volumes/64/wr/mm6453a1.htm?s_cid=mm6453a1_w,0.0
Mississippi,2016,0,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.0
Mississippi,2017,0,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.0
Mississippi,2018,0,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.0
Mississippi,2019,0,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.0
Mississippi,2020,0,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.0
Mississippi,2021,0,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.0
Mississippi,2022,0,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.0
Missouri,1889,7,Project Tycho - https://zenodo.org/records/11452259,
Missouri,1890,15,Project Tycho - https://zenodo.org/records/11452259,
Missouri,1891,4,Project Tycho - https://zenodo.org/records/11452259,
Missouri,1892,1,Project Tycho - https://zenodo.org/records/11452259,
Missouri,1899,1,Project Tycho - https://zenodo.org/records/11452259,
Missouri,1906,274,Project Tycho - https://zenodo.org/records/11452259,8.4929033113954
Missouri,1907,736,Project Tycho - https://zenodo.org/records/11452259,22.67935642395852
Missouri,1908,331,Project Tycho - https://zenodo.org/records/11452259,10.143231002126708
Missouri,1909,333,Project Tycho - https://zenodo.org/records/11452259,10.145389834319387
Missouri,1910,2084,Project Tycho - https://zenodo.org/records/11452259,63.06931481121121
Missouri,1911,147,Project Tycho - https://zenodo.org/records/11452259,4.427288117369516
Missouri,1912,114,Project Tycho - https://zenodo.org/records/11452259,3.4056852238670423
Missouri,1913,2023,Project Tycho - https://zenodo.org/records/11452259,59.283632178909386
Missouri,1914,243,Project Tycho - https://zenodo.org/records/11452259,7.0019395084292695
Missouri,1915,39,Project Tycho - https://zenodo.org/records/11452259,1.1157227652073014
Missouri,1916,3245,Project Tycho - https://zenodo.org/records/11452259,91.91262380941996
Missouri,1917,2196,Project Tycho - https://zenodo.org/records/11452259,63.2220805131468
Missouri,1918,1085,Project Tycho - https://zenodo.org/records/11452259,32.59897996740102
Missouri,1919,1291,Project Tycho - https://zenodo.org/records/11452259,38.25898219253307
Missouri,1920,1395,Project Tycho - https://zenodo.org/records/11452259,40.94025833156268
Missouri,1921,1484,Project Tycho - https://zenodo.org/records/11452259,43.23468890398024
Missouri,1922,314,Project Tycho - https://zenodo.org/records/11452259,9.126747561428969
Missouri,1923,4456,Project Tycho - https://zenodo.org/records/11452259,128.88096269682836
Missouri,1924,1716,Project Tycho - https://zenodo.org/records/11452259,48.86789379377748
Missouri,1925,162,Project Tycho - https://zenodo.org/records/11452259,4.589851441808333
Missouri,1926,3524,Project Tycho - https://zenodo.org/records/11452259,99.00111137456469
Missouri,1927,1791,Project Tycho - https://zenodo.org/records/11452259,50.03385875869097
Missouri,1928,8298,Project Tycho - https://zenodo.org/records/11452259,230.20578421855845
Missouri,1929,10827,Project Tycho - https://zenodo.org/records/11452259,298.62462220275586
Missouri,1930,6598,Project Tycho - https://zenodo.org/records/11452259,180.7846569228906
Missouri,1931,16925,Project Tycho - https://zenodo.org/records/11452259,455.62090832907325
Missouri,1932,2002,Project Tycho - https://zenodo.org/records/11452259,53.39028296849973
Missouri,1933,9185,Project Tycho - https://zenodo.org/records/11452259,243.19703619995167
Missouri,1934,20564,Project Tycho - https://zenodo.org/records/11452259,542.9031856093167
Missouri,1935,15365,Project Tycho - https://zenodo.org/records/11452259,404.1508780845274
Missouri,1936,711,Project Tycho - https://zenodo.org/records/11452259,18.686916871605113
Missouri,1937,7186,Project Tycho - https://zenodo.org/records/11452259,189.21510750714756
Missouri,1938,20551,Project Tycho - https://zenodo.org/records/11452259,542.9904662911804
Missouri,1939,455,Project Tycho - https://zenodo.org/records/11452259,12.015475933001706
Missouri,1940,824,Project Tycho - https://zenodo.org/records/11452259,21.742652487501932
Missouri,1941,8131,Project Tycho - https://zenodo.org/records/11452259,213.14293158953353
Missouri,1942,8209,Project Tycho - https://zenodo.org/records/11452259,214.17600419950904
Missouri,1943,9191,Project Tycho - https://zenodo.org/records/11452259,247.82235308551097
Missouri,1944,6529,Project Tycho - https://zenodo.org/records/11452259,183.21566074375062
Missouri,1945,1350,Project Tycho - https://zenodo.org/records/11452259,38.3575468899701
Missouri,1946,8334,Project Tycho - https://zenodo.org/records/11452259,222.2550540756627
Missouri,1947,1176,Project Tycho - https://zenodo.org/records/11452259,30.554620931734068
Missouri,1948,6410,Project Tycho - https://zenodo.org/records/11452259,166.5867950987618
Missouri,1949,7910,Project Tycho - https://zenodo.org/records/11452259,203.5573905743921
Missouri,1950,2569,Project Tycho - https://zenodo.org/records/11452259,64.7435309392928
Missouri,1951,7400,Project Tycho - https://zenodo.org/records/11452259,184.12471712596246
Missouri,1952,3578,Project Tycho - https://zenodo.org/records/11452259,89.99057337425917
Missouri,1953,10627,Project Tycho - https://zenodo.org/records/11452259,264.0891446861596
Missouri,1954,1541,Project Tycho - https://zenodo.org/records/11452259,37.86179388737185
Missouri,1955,3991,Project Tycho - https://zenodo.org/records/11452259,96.44443606707758
Missouri,1956,5344,Project Tycho - https://zenodo.org/records/11452259,128.2407239649613
Missouri,1957,4147,Project Tycho - https://zenodo.org/records/11452259,98.89847559935887
Missouri,1958,3442,Project Tycho - https://zenodo.org/records/11452259,82.14432485813279
Missouri,1959,3605,Project Tycho - https://zenodo.org/records/11452259,84.57958199620951
Missouri,1960,751,Project Tycho - https://zenodo.org/records/11452259,17.34280513753468
Missouri,1961,4442,Project Tycho - https://zenodo.org/records/11452259,102.03638623965136
Missouri,1962,1400,Project Tycho - https://zenodo.org/records/11452259,32.100100954817506
Missouri,1963,2793,Project Tycho - https://zenodo.org/records/11452259,63.529366808055336
Missouri,1964,1074,Project Tycho - https://zenodo.org/records/11452259,24.154143920015148
Missouri,1965,2688,Project Tycho - https://zenodo.org/records/11452259,60.114499335453
Missouri,1966,568,Project Tycho - https://zenodo.org/records/11452259,12.54549121009435
Missouri,1967,341,Project Tycho - https://zenodo.org/records/11452259,7.505162825718013
Missouri,1968,31,Project Tycho - https://zenodo.org/records/11452259,0.677956019462149
Missouri,1969,74,Project Tycho - https://zenodo.org/records/11452259,1.5932343518550414
Missouri,1970,779,Project Tycho - https://zenodo.org/records/11452259,16.637122781538988
Missouri,1971,2038,Project Tycho - https://zenodo.org/records/11452259,43.0822268057277
Missouri,1972,179,Project Tycho - https://zenodo.org/records/11452259,3.7577111802194088
Missouri,1973,59,Project Tycho - https://zenodo.org/records/11452259,1.2323947707192193
Missouri,1974,264,Project Tycho - https://zenodo.org/records/11452259,5.499169396289102
Missouri,1975,260,Project Tycho - https://zenodo.org/records/11452259,5.401905958634697
Missouri,1976,230,Project Tycho - https://zenodo.org/records/11452259,4.748271422755534
Missouri,1977,966,Project Tycho - https://zenodo.org/records/11452259,19.8437316404398
Missouri,1978,173,Project Tycho - https://zenodo.org/records/11452259,3.5347327333413974
Missouri,1979,475,Project Tycho - https://zenodo.org/records/11452259,9.659690133409471
Missouri,1980,50,Project Tycho - https://zenodo.org/records/11452259,1.0148395934390213
Missouri,1981,1,Project Tycho - https://zenodo.org/records/11452259,0.020255232129011244
Missouri,1982,2,Project Tycho - https://zenodo.org/records/11452259,0.04053194119625971
Missouri,1983,3,Project Tycho - https://zenodo.org/records/11452259,0.060622275533900385
Missouri,1984,6,Project Tycho - https://zenodo.org/records/11452259,0.12047580715276915
Missouri,1985,3,Project Tycho - https://zenodo.org/records/11452259,0.05993685053427709
Missouri,1986,32,Project Tycho - https://zenodo.org/records/11452259,0.6364244402100121
Missouri,1987,191,Project Tycho - https://zenodo.org/records/11452259,3.7733970372313776
Missouri,1988,21,Project Tycho - https://zenodo.org/records/11452259,0.4128318357039382
Missouri,1989,62,Project Tycho - https://zenodo.org/records/11452259,1.2154658223753536
Missouri,1990,1,Project Tycho - https://zenodo.org/records/11452259,0.01948749448503906
Missouri,1991,1,https://stacks.cdc.gov/view/cdc/36010,0.019368858014068378
Missouri,1992,1,Project Tycho - https://zenodo.org/records/11452259,0.01923491583474053
Missouri,1993,1,https://stacks.cdc.gov/view/cdc/5650,0.019073071607558584
Missouri,1994,137,Project Tycho - https://zenodo.org/records/11452259,2.5915130407016984
Missouri,1995,2,https://stacks.cdc.gov/view/cdc/5644,0.037523916806474523
Missouri,1996,1,Project Tycho - https://zenodo.org/records/11452259,0.018610693145960876
Missouri,1997,3,Project Tycho - https://zenodo.org/records/11452259,0.055427046920842785
Missouri,1998,0,https://stacks.cdc.gov/view/cdc/5637,0.0
Missouri,1999,1,Project Tycho - https://zenodo.org/records/11452259,0.018268824287890364
Missouri,2000,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm4953a1.htm,0.0
Missouri,2001,3,Project Tycho - https://zenodo.org/records/11452259,0.05312759495096589
Missouri,2002,2,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5153a1.htm,0.035208174493121115
Missouri,2003,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5254a1.htm,0.0
Missouri,2004,2,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5353a1.htm,0.034761522054100054
Missouri,2005,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5453a1.htm,0.0
Missouri,2006,1,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5553a1.htm,0.01709826681708582
Missouri,2007,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5653a1.htm,0.0
Missouri,2008,1,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5754a1.htm,0.0168638642634311
Missouri,2009,6,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5853a1.htm,0.10055221601163322
Missouri,2010,3,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5953a1.htm,0.04998263103571509
Missouri,2011,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm6053a1.htm,0.0
Missouri,2012,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm6153a1.htm,0.0
Missouri,2013,3,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm6253a1.htm,0.0495947202122125
Missouri,2014,27,https://www.cdc.gov/mmwr/volumes/63/wr/mm6354a1.htm?s_cid=mm6354a1_w,0.44516337413393053
Missouri,2015,1,https://www.cdc.gov/mmwr/volumes/64/wr/mm6453a1.htm?s_cid=mm6453a1_w,0.016443349536609968
Missouri,2016,0,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.0
Missouri,2017,0,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.0
Missouri,2018,14,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.2283063695357113
Missouri,2019,1,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.016269117229564565
Missouri,2020,0,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.0
Missouri,2021,0,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.0
Missouri,2022,0,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.0
Montana,1907,39,Project Tycho - https://zenodo.org/records/11452259,11.735252699108122
Montana,1908,48,Project Tycho - https://zenodo.org/records/11452259,13.85897339654565
Montana,1909,22,Project Tycho - https://zenodo.org/records/11452259,6.054551509096964
Montana,1910,21,Project Tycho - https://zenodo.org/records/11452259,5.520794994479205
Montana,1911,10,Project Tycho - https://zenodo.org/records/11452259,2.516375312345086
Montana,1912,5,Project Tycho - https://zenodo.org/records/11452259,1.2065229456533804
Montana,1913,17,Project Tycho - https://zenodo.org/records/11452259,3.922174822867664
Montana,1914,52,Project Tycho - https://zenodo.org/records/11452259,11.492931846914148
Montana,1915,28,Project Tycho - https://zenodo.org/records/11452259,5.9641850686626805
Montana,1916,1066,Project Tycho - https://zenodo.org/records/11452259,218.6724979332782
Montana,1917,361,Project Tycho - https://zenodo.org/records/11452259,71.41373478007141
Montana,1918,145,Project Tycho - https://zenodo.org/records/11452259,28.913202565897173
Montana,1919,163,Project Tycho - https://zenodo.org/records/11452259,30.49385071856982
Montana,1920,2134,Project Tycho - https://zenodo.org/records/11452259,392.6092323882379
Montana,1921,1029,Project Tycho - https://zenodo.org/records/11452259,188.27326519634212
Montana,1922,22,Project Tycho - https://zenodo.org/records/11452259,4.047517859672555
Montana,1923,1013,Project Tycho - https://zenodo.org/records/11452259,188.10186096431448
Montana,1924,2175,Project Tycho - https://zenodo.org/records/11452259,403.87122171508787
Montana,1925,553,Project Tycho - https://zenodo.org/records/11452259,103.26122475655187
Montana,1926,1047,Project Tycho - https://zenodo.org/records/11452259,196.97816307985798
Montana,1927,416,Project Tycho - https://zenodo.org/records/11452259,78.85852288129327
Montana,1928,1133,Project Tycho - https://zenodo.org/records/11452259,209.21776929170647
Montana,1929,5425,Project Tycho - https://zenodo.org/records/11452259,1034.2710724390113
Montana,1930,789,Project Tycho - https://zenodo.org/records/11452259,146.23595328604605
Montana,1931,2322,Project Tycho - https://zenodo.org/records/11452259,429.5704295704296
Montana,1932,7069,Project Tycho - https://zenodo.org/records/11452259,1307.7663077663078
Montana,1933,2599,Project Tycho - https://zenodo.org/records/11452259,479.92672761619156
Montana,1934,2485,Project Tycho - https://zenodo.org/records/11452259,455.5077949573362
Montana,1935,9976,Project Tycho - https://zenodo.org/records/11452259,1812.0061756425393
Montana,1936,484,Project Tycho - https://zenodo.org/records/11452259,87.27734359503313
Montana,1937,758,Project Tycho - https://zenodo.org/records/11452259,136.68641827486593
Montana,1938,3007,Project Tycho - https://zenodo.org/records/11452259,544.2021746369572
Montana,1939,9925,Project Tycho - https://zenodo.org/records/11452259,1786.5017865017862
Montana,1940,1448,Project Tycho - https://zenodo.org/records/11452259,259.2389689163883
Montana,1941,1051,Project Tycho - https://zenodo.org/records/11452259,193.36096684162982
Montana,1942,4625,Project Tycho - https://zenodo.org/records/11452259,891.9651776794634
Montana,1943,7668,Project Tycho - https://zenodo.org/records/11452259,1579.4514763586928
Montana,1944,3942,Project Tycho - https://zenodo.org/records/11452259,839.6720550238674
Montana,1945,644,Project Tycho - https://zenodo.org/records/11452259,134.87560657371978
Montana,1946,2797,Project Tycho - https://zenodo.org/records/11452259,543.6198043201933
Montana,1947,6939,Project Tycho - https://zenodo.org/records/11452259,1305.474186830119
Montana,1948,2028,Project Tycho - https://zenodo.org/records/11452259,373.7959457516653
Montana,1949,3847,Project Tycho - https://zenodo.org/records/11452259,675.4229952823978
Montana,1950,1873,Project Tycho - https://zenodo.org/records/11452259,315.53606595765115
Montana,1951,2558,Project Tycho - https://zenodo.org/records/11452259,428.7658650074758
Montana,1952,3875,Project Tycho - https://zenodo.org/records/11452259,643.0446629782178
Montana,1953,3101,Project Tycho - https://zenodo.org/records/11452259,502.90618472436654
Montana,1954,4680,Project Tycho - https://zenodo.org/records/11452259,749.2507492507493
Montana,1955,2861,Project Tycho - https://zenodo.org/records/11452259,449.39337392167585
Montana,1956,6768,Project Tycho - https://zenodo.org/records/11452259,1030.6766404327382
Montana,1957,3502,Project Tycho - https://zenodo.org/records/11452259,524.5129682910792
Montana,1958,7021,Project Tycho - https://zenodo.org/records/11452259,1053.151053151053
Montana,1959,4185,Project Tycho - https://zenodo.org/records/11452259,624.9356025140778
Montana,1960,2132,Project Tycho - https://zenodo.org/records/11452259,313.67748598970985
Montana,1961,2270,Project Tycho - https://zenodo.org/records/11452259,325.82360168567067
Montana,1962,8490,Project Tycho - https://zenodo.org/records/11452259,1215.117260962533
Montana,1963,3202,Project Tycho - https://zenodo.org/records/11452259,455.0215076530866
Montana,1964,4037,Project Tycho - https://zenodo.org/records/11452259,571.2417893721009
Montana,1965,3928,Project Tycho - https://zenodo.org/records/11452259,555.8181195574963
Montana,1966,1928,Project Tycho - https://zenodo.org/records/11452259,272.4291267431296
Montana,1967,343,Project Tycho - https://zenodo.org/records/11452259,48.88121863870794
Montana,1968,68,Project Tycho - https://zenodo.org/records/11452259,9.704581133152562
Montana,1969,118,Project Tycho - https://zenodo.org/records/11452259,16.98589594843197
Montana,1970,109,Project Tycho - https://zenodo.org/records/11452259,15.681129271489262
Montana,1971,812,Project Tycho - https://zenodo.org/records/11452259,114.12123835597957
Montana,1972,15,Project Tycho - https://zenodo.org/records/11452259,2.084925985127528
Montana,1973,358,Project Tycho - https://zenodo.org/records/11452259,49.2079986364711
Montana,1974,346,Project Tycho - https://zenodo.org/records/11452259,46.93721130562772
Montana,1975,53,Project Tycho - https://zenodo.org/records/11452259,7.076517178579249
Montana,1976,507,Project Tycho - https://zenodo.org/records/11452259,66.88001435216087
Montana,1977,1020,Project Tycho - https://zenodo.org/records/11452259,132.3434390091369
Montana,1978,111,Project Tycho - https://zenodo.org/records/11452259,14.17445303850471
Montana,1979,60,Project Tycho - https://zenodo.org/records/11452259,7.613324332692121
Montana,1980,1,Project Tycho - https://zenodo.org/records/11452259,0.1266560275603516
Montana,1981,0,https://stacks.cdc.gov/view/cdc/1307,0.0
Montana,1982,0,https://stacks.cdc.gov/view/cdc/35066,0.0
Montana,1983,4,Project Tycho - https://zenodo.org/records/11452259,0.4908909056323595
Montana,1984,0,https://stacks.cdc.gov/view/cdc/35267,0.0
Montana,1985,151,Project Tycho - https://zenodo.org/records/11452259,18.34434398925094
Montana,1986,10,Project Tycho - https://zenodo.org/records/11452259,1.2276687062336105
Montana,1987,139,Project Tycho - https://zenodo.org/records/11452259,17.24848238173001
Montana,1988,93,Project Tycho - https://zenodo.org/records/11452259,11.610457901478398
Montana,1989,13,Project Tycho - https://zenodo.org/records/11452259,1.6241168864429967
Montana,1990,1,Project Tycho - https://zenodo.org/records/11452259,0.12490273199745698
Montana,1991,0,https://stacks.cdc.gov/view/cdc/36010,0.0
Montana,1992,0,https://stacks.cdc.gov/view/cdc/36063,0.0
Montana,1993,0,https://stacks.cdc.gov/view/cdc/5650,0.0
Montana,1994,0,https://stacks.cdc.gov/view/cdc/5648,0.0
Montana,1995,0,https://stacks.cdc.gov/view/cdc/5644,0.0
Montana,1996,0,https://stacks.cdc.gov/view/cdc/5642,0.0
Montana,1997,0,"https://www.cdc.gov/mmwr/preview/mmwrhtml/00056071.htm#:~:text=As%20of%20January%201%2C%201997,and%20control%20of%20the%20disease.",0.0
Montana,1998,0,https://stacks.cdc.gov/view/cdc/5637,0.0
Montana,1999,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm4853a1.htm,0.0
Montana,2000,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm4953a1.htm,0.0
Montana,2001,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5053a1.htm,0.0
Montana,2002,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5153a1.htm,0.0
Montana,2003,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5254a1.htm,0.0
Montana,2004,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5353a1.htm,0.0
Montana,2005,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5453a1.htm,0.0
Montana,2006,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5553a1.htm,0.0
Montana,2007,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5653a1.htm,0.0
Montana,2008,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5754a1.htm,0.0
Montana,2009,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5853a1.htm,0.0
Montana,2010,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm5953a1.htm,0.0
Montana,2011,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm6053a1.htm,0.0
Montana,2012,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm6153a1.htm,0.0
Montana,2013,0,https://www.cdc.gov/mmwr/preview/mmwrhtml/mm6253a1.htm,0.0
Montana,2014,0,https://www.cdc.gov/mmwr/volumes/63/wr/mm6354a1.htm?s_cid=mm6354a1_w,0.0
Montana,2015,0,https://www.cdc.gov/mmwr/volumes/64/wr/mm6453a1.htm?s_cid=mm6453a1_w,0.0
Montana,2016,0,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.0
Montana,2017,0,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.0
Montana,2018,0,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.0
Montana,2019,0,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.0
Montana,2020,0,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.0
Montana,2021,0,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.0
Montana,2022,0,CDC WONDER - https://wonder.cdc.gov/controller/datarequest/D130,0.0
Nebraska,1893,1,Project Tycho - https://zenodo.org/records/11452259,
Nebraska,1894,15,Project Tycho - https://zenodo.org/records/11452259,
Nebraska,1895,1,Project Tycho - https://zenodo.org/records/11452259,
Nebraska,1897,14,Project Tycho - https://zenodo.org/records/11452259,
Nebraska,1906,1,Project Tycho - https://zenodo.org/records/11452259,0.08778567653787336
Nebraska,1907,324,Project Tycho - https://zenodo.org/records/11452259,28.170263157208325
Nebraska,1908,158,Project Tycho - https://zenodo.org/records/11452259,13.595362432571733
Nebraska,1909,88,Project Tycho - https://zenodo.org/records/11452259,7.469166347671021
Nebraska,1910,100,Project Tycho - https://zenodo.org/records/11452259,8.338906502512511
Nebraska,1911,73,Project Tycho - https://zenodo.org/records/11452259,5.997292181502708
Nebraska,1912,33,Project Tycho - https://zenodo.org/records/11452259,2.6758955330383905
Nebraska,1913,11,Project Tycho - https://zenodo.org/records/11452259,0.8819430970313796
Nebraska,1915,343,Project Tycho - https://zenodo.org/records/11452259,26.93847033469675
Nebraska,1916,340,Project Tycho - https://zenodo.org/records/11452259,26.64002664002664
Nebraska,1917,2040,Project Tycho - https://zenodo.org/records/11452259,158.5962675456839
Nebraska,1918,822,Project Tycho - https://zenodo.org/records/11452259,64.86404590669994
Nebraska,1919,406,Project Tycho - https://zenodo.org/records/11452259,31.441426790264
Nebraska,1920,2078,Project Tycho - https://zenodo.org/records/11452259,159.6864673787751
Nebraska,1921,480,Project Tycho - https://zenodo.org/records/11452259,36.63258055924213
Nebraska,1922,1200,Project Tycho - https://zenodo.org/records/11452259,91.37204259155479
Nebraska,1923,509,Project Tycho - https://zenodo.org/records/11452259,38.49292267157521
Nebraska,1924,2296,Project Tycho - https://zenodo.org/records/11452259,172.07098977541588
Nebraska,1925,57,Project Tycho - https://zenodo.org/records/11452259,4.239989347956586
Nebraska,1926,1148,Project Tycho - https://zenodo.org/records/11452259,84.7637211273575
Nebraska,1927,2894,Project Tycho - https://zenodo.org/records/11452259,211.80284916548655
Nebraska,1928,1148,Project Tycho - https://zenodo.org/records/11452259,83.65084951518212
Nebraska,1929,5265,Project Tycho - https://zenodo.org/records/11452259,382.52656434474613
Nebraska,1930,11334,Project Tycho - https://zenodo.org/records/11452259,820.4838639621249
Nebraska,1931,387,Project Tycho - https://zenodo.org/records/11452259,27.93449325241233
Nebraska,1932,487,Project Tycho - https://zenodo.org/records/11452259,35.10198315393121
Nebraska,1933,2808,Project Tycho - https://zenodo.org/records/11452259,202.5411411693
Nebraska,1934,7181,Project Tycho - https://zenodo.org/records/11452259,519.090171767451
Nebraska,1935,9794,Project Tycho - https://zenodo.org/records/11452259,711.579329761148
Nebraska,1936,1300,Project Tycho - https://zenodo.org/records/11452259,95.63337987491154
Nebraska,1937,488,Project Tycho - https://zenodo.org/records/11452259,36.4086995901783
Nebraska,1938,4257,Project Tycho - https://zenodo.org/records/11452259,320.72000397792254
Nebraska,1939,5365,Project Tycho - https://zenodo.org/records/11452259,406.64949617908644
Nebraska,1940,1056,Project Tycho - https://zenodo.org/records/11452259,80.1629980961288
Nebraska,1941,601,Project Tycho - https://zenodo.org/records/11452259,47.201226446509466
Nebraska,1942,7607,Project Tycho - https://zenodo.org/records/11452259,613.349523761146
Nebraska,1943,5113,Project Tycho - https://zenodo.org/records/11452259,411.5948515626195
Nebraska,1944,3108,Project Tycho - https://zenodo.org/records/11452259,255.33676849466323
Nebraska,1945,1080,Project Tycho - https://zenodo.org/records/11452259,89.09340040636489
Nebraska,1946,6276,Project Tycho - https://zenodo.org/records/11452259,499.18234631610426
Nebraska,1947,520,Project Tycho - https://zenodo.org/records/11452259,41.06565371387506
Nebraska,1948,4712,Project Tycho - https://zenodo.org/records/11452259,372.11800057649856
Nebraska,1949,2708,Project Tycho - https://zenodo.org/records/11452259,207.77993128223542
Nebraska,1950,3882,Project Tycho - https://zenodo.org/records/11452259,292.2473156082802
Nebraska,1951,558,Project Tycho - https://zenodo.org/records/11452259,42.3588569485226
Nebraska,1952,3562,Project Tycho - https://zenodo.org/records/11452259,271.429562047411
Nebraska,1953,2707,Project Tycho - https://zenodo.org/records/11452259,205.1817681559715
Nebraska,1954,2568,Project Tycho - https://zenodo.org/records/11452259,191.45034070407206
Nebraska,1955,166,Project Tycho - https://zenodo.org/records/11452259,12.069444383854865
Nebraska,1956,2502,Project Tycho - https://zenodo.org/records/11452259,178.91914813890477
Nebraska,1957,228,Project Tycho - https://zenodo.org/records/11452259,16.339471145783914
Nebraska,1958,1504,Project Tycho - https://zenodo.org/records/11452259,108.64045571203924
Nebraska,1959,410,Project Tycho - https://zenodo.org/records/11452259,29.319284866886868
Nebraska,1960,210,Project Tycho - https://zenodo.org/records/11452259,14.805237105872251
Nebraska,1961,639,Project Tycho - https://zenodo.org/records/11452259,44.14672464464996
Nebraska,1962,119,Project Tycho - https://zenodo.org/records/11452259,8.120295005540907
Nebraska,1963,234,Project Tycho - https://zenodo.org/records/11452259,15.837820715869496
Nebraska,1964,810,Project Tycho - https://zenodo.org/records/11452259,54.60126917616796
Nebraska,1965,470,Project Tycho - https://zenodo.org/records/11452259,31.919134570392217
Nebraska,1966,169,Project Tycho - https://zenodo.org/records/11452259,11.595547309833025
Nebraska,1967,532,Project Tycho - https://zenodo.org/records/11452259,36.476906758306896
Nebraska,1968,72,Project Tycho - https://zenodo.org/records/11452259,4.903072387734965
Nebraska,1969,616,Project Tycho - https://zenodo.org/records/11452259,41.749295480638764
